tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag
FRB20210303J,,,163212527,0,117.3715327,0.239875928,83.05614539,0.290632327,,130.5968979,28.65935691,564.1628599,305.43413,626.5702827,337.2605283,,8.978863716,771.1417236,3.195161235,1.291477456,5.978805507,2.540569235,12.37038556,772.3361128,0.005843214,719.169048,722.661246,0.003932159,0.002652346,0.000332374,0.436442666,0.216261401,1.78855222,0.65211674,,1,59276.20523,9.44E-10,59276.205,1.99E-09,0.000156843,3.11E-05,0.052061972,1.772578334,-6.141015954,2.972927089,741.3696289,400.2075195,401.8920898,1888928.974,1889075,0.288269043,,0,0,0,0,0,0
FRB20210303F,,FRB20201221B,163213672,0,123.9974512,0.186242851,48.72421203,0.105312039,,170.6058512,33.67025867,51.52291489,54.53009791,0,0,,29.79561806,509.5115662,0,3.217990467,0,6.114448673,55.27901776,511.0776786,0.154943338,460.0006849,464.7444413,0.024576002,0.012637646,0.001032404,0.481305273,0.217218081,9.050252348,3.124020665,,1,59276.23158,9.55E-09,59276.23142,4.74E-08,0.00459144,0.000505208,16.19054582,1.510741516,-120.3368146,8.214039753,491.5405273,400.2075195,428.0395508,2120440.23,2123489,0.199951172,,0,0,0,0,0,0
FRB20210303E,,,163215132,0,144.6897151,0.21803223,43.58485002,0.228316476,,176.851291,48.10010725,100.1368344,58.84134215,0,0,,11.21465588,608.9876709,nan,0.56517633,nan,0.920333779,14.88408396,608.2867583,0.102762847,569.249337,581.8438906,0.010813441,0.018214876,0.003150727,0.119653804,0.059330004,0.793464073,0.069211715,,1,59276.28712,9.00E-09,59276.28694,3.21E-08,0.001142932,0.000435068,3.336830768,2.379217171,-20.7715652,6.272057956,604.9926758,400.2075195,433.6547852,2098488.464,2098703,0.209289551,,0,0,0,0,0,0
FRB20210303D,,,163298986,0,325.9092129,0.207749005,16.90899108,0.252223452,,71.45819787,-26.65686071,78.38298324,45.84396565,0,0,,12.33012104,820.8797607,nan,2.059993309,nan,3.404071601,17.14911923,820.5380843,0.107736006,766.6526853,775.7632663,0.021626879,0.038558738,0.005852997,0.487078634,0.156478856,3.67163791,0.686182956,,0,59276.78998,2.02E-08,59276.78974,3.81E-08,0.002308572,0.000630532,2.83300891,1.461733034,-7.130979234,2.025672463,800.1831055,400.2075195,488.1469727,1148525.908,1148813,0.144897461,,0,0,0,0,0,0
FRB20210303C,,,163346899,0,15.31791435,0.226070052,13.14628113,0.276690712,,126.6312914,-49.65481873,77.87555532,45.50874185,0,0,,11.4757061,348.1662598,nan,1.707826791,nan,2.835681896,13.63146208,348.4324892,0.045986559,312.711536,321.6589315,0.004915199,0,nan,0.547410752,0.208669288,2.856753584,0.573731045,,1,59276.92459,3.98E-09,59276.92448,1.44E-08,0.00156324,0.000164801,3.05805418,1.985023532,-14.72761777,4.985323941,659.2895508,400.2075195,443.9819336,1854552.183,1854732,0.301208496,,0,0,0,0,0,0
FRB20210303B,,FRB20180916B,163362088,0,29.37085064,0.197074122,65.72381492,0.208134897,,129.6563141,3.718018921,190.0721028,108.5680274,0,0,,16.14328766,348.9750061,0,4.490199943,0,10.00352708,26.74082313,349.2233661,0.090130794,150.4047948,25.917466,0.007864319,0,nan,0.587033625,0.183919741,2.641701109,0.611214504,,1,59276.96257,6.37E-09,59276.96247,2.78E-08,0.002951636,0.000182666,35.41223295,3.922764253,-140.2158783,14.81376817,516.1254883,400.2075195,454.0649414,2008732.928,2009442,0.242919922,,0,0,0,0,0,0
FRB20210304F,,,163406257,0,87.68938268,0.049825543,16.54087651,0.24596228,,191.2544523,-5.361576578,77.57182064,47.26588489,0,0,,11.13082504,433.8935852,nan,0.85511801,nan,1.503469504,14.23821668,434.3258124,0.010153397,271.9243261,176.5249782,0.00196608,0,nan,0.758096244,0.277301608,1.608406921,0.508838006,,1,59277.12819,1.03E-09,59277.12806,3.21E-09,0.000503151,4.04E-05,2.489338453,1.771989971,-10.7116805,3.553855205,714.6362305,400.2075195,449.4995117,1977493.273,1977690,0.254882813,,0,0,0,0,0,0
FRB20210304E,,,163406330,0,89.91082513,0.161000673,16.54630567,0.191132559,,192.3181405,-3.514925496,104.1171516,28.30098968,0,0,,42.5418663,1143.166016,nan,3.183995882,nan,5.402108552,59.40343987,1144.272492,0.0046791,968.7069258,861.7669309,0.00294912,0.001093773,2.59E-05,3.271597986,0.639241992,10.16053442,2.331685764,,1,59277.13128,7.20E-10,59277.13094,1.58E-09,0.000818858,1.81E-05,5.400648547,0.483601886,-10.06951892,0.723548292,800.1831055,400.2075195,523.2788086,1915037.231,1918559,0.277160645,,0,0,0,0,0,0
FRB20210304D,,,163417767,0,151.571469,0.047418889,19.98133911,0.087800428,,214.5835659,51.65595358,77.59431865,43.0348987,0,0,,29.34908295,425.4017334,nan,3.288420282,nan,5.496756608,50.66481506,423.7043373,0.033743001,386.6136929,397.4181423,0.024576002,0,nan,1.013398816,0.336732905,12.3722863,2.903732681,,1,59277.30376,3.61E-09,59277.30364,1.07E-08,0.003243978,0.000184499,0.466649519,0.640856983,-8.949171093,1.4924817,682.1411133,400.2075195,410.7543945,2045113.077,2047669,0.228515625,,0,0,0,0,0,0
FRB20210304D,,,163417767,1,151.571469,0.047418889,19.98133911,0.087800428,,214.5835659,51.65595358,77.59431865,43.0348987,0,0,,29.34908295,425.4017334,nan,3.288420282,nan,5.496756608,50.66481506,423.7043373,0.033743001,386.6136929,397.4181423,0.024576002,0,nan,1.013398816,0.336732905,12.3722863,2.903732681,,1,59277.30376,9.02E-09,59277.30364,1.36E-08,0.006507221,0.00067451,3.953754251,1.581556835,-25.36818915,5.762087524,584.7290039,400.2075195,432.6293945,2045113.077,2047669,0.228515625,,0,0,0,0,0,0
FRB20210304H,,,163419399,0,22.5698155,0.260017368,87.4177865,0.350040356,,123.4107125,24.58222836,1724.92074,760.3345682,1591.578699,651.4538933,,9.355589867,209.4658661,3.21612872,2.308467578,5.63621641,4.148686966,16.09116088,209.6914389,0.146804791,149.5996296,149.6652253,0.014745601,0.015227672,0.002630054,0.364309005,0.189049077,4.91888578,1.56496157,,1,59277.41715,1.69E-08,59277.41709,4.71E-08,0.002340345,0.000706171,5.75191304,2.499595113,-28.32611126,6.809933525,589.074707,400.2075195,442.956543,1814627.075,1814879,0.316223145,,0,0,0,0,0,0
FRB20210304C,,,163419421,0,197.1761263,0.21509319,32.92099861,0.217619838,,91.16063863,83.10807925,79.71268823,45.92587713,0,0,,14.46972275,784.0817261,nan,0.948705728,nan,1.650300778,18.14173767,784.5982937,0.013689097,764.1636549,764.8723624,0.003932159,0.005121874,0.000775234,0.807398596,0.274713014,2.728509017,0.782673862,,1,59277.43213,1.84E-09,59277.43189,4.50E-09,0.000455471,8.60E-05,-2.202653419,1.239601554,-3.466449781,2.482578612,698.5473633,400.2075195,400.2075195,1942536.877,1942859,0.268005371,,0,0,0,0,0,0
FRB20210304G,,,163421498,0,226.2225851,0.224271679,82.17154694,0.276928472,,117.7739181,33.57169376,509.8892642,273.9914829,596.829269,285.1054505,,9.593805313,291.5538635,2.551032956,0.980866415,4.925644822,1.97910989,10.49329129,291.9721732,0.017576469,246.3984931,252.4166796,0.00294912,0,nan,0.672699195,0.340560196,1.988793874,0.835496095,,1,59277.50917,2.48E-09,59277.50909,5.82E-09,0.000714105,0.000113353,-0.901925507,1.927298102,-0.590871085,2.972861293,800.1831055,400.2075195,400.2075195,1907115.891,1907220,0.281433105,,0,0,0,0,0,0
FRB20210304B,,FRB20190417A,163456659,0,292.3211861,0.070900089,59.40191338,0.181626679,,90.95470958,18.54332968,161.4474176,81.88620835,0,0,,14.53500748,1377.298706,0,4.783392549,0,11.02508549,36.61982933,1378.311392,0.116642772,1305.006657,1304.788129,0.011796481,0.025326772,0.001760115,0.48788378,0.244551987,3.666960036,0.51627704,,1,59277.69667,1.74E-08,59277.69626,3.90E-08,0.001107599,0.000155171,158.7747298,11.59953435,-239.1892478,17.10051118,615.1977539,505.6030273,557.7270508,2090402.988,2091737,0.211914063,,0,0,0,0,0,0
FRB20210304A,,FRB20180916B,163534005,0,29.53555219,0.176479847,65.72262433,0.194602624,,129.7222395,3.734115201,196.2827264,105.5729459,0,0,,20.84012985,348.1662598,0,4.490199943,0,10.00352708,30.96221263,349.0524468,0.037185164,150.4802776,26.10223683,0.0049152,0,nan,0.656659833,0.226256803,3.233074142,0.854561767,,1,59277.96034,2.28E-09,59277.96023,1.14E-08,0.001431707,8.83E-05,33.85756477,3.031757322,-139.8301083,11.79119565,513.5375977,400.2075195,451.6967773,1325281.341,1326234,0.250488281,,0,0,0,0,0,0
FRB20210305D,,,163580936,0,110.0959714,0.219663367,75.44430756,0.251755943,,139.3342363,28.00336519,280.0115428,154.5579333,186.6773361,128.2982257,,10.7098608,1310.577026,6.99751985,1.173145854,12.38351551,2.165483518,13.19274917,1311.298286,0.064509074,1255.83695,1258.139239,0.007864321,0,nan,0.415710339,0.180326124,1.742498092,0.56417543,,1,59278.19161,1.01E-08,59278.19122,2.18E-08,0.002730194,0.000267067,3.207674911,1.650007421,-5.62620908,2.369299505,800.1831055,400.2075195,532.1899414,1829777.951,1829946,0.310546875,,0,0,0,0,0,0
FRB20210305C,,,163592464,0,167.2537998,0.197435275,42.96168385,0.067166735,,168.9136077,63.90870559,97.08760956,55.8051566,0,0,,13.55344105,242.2201843,nan,0.165604046,nan,0.284944658,21.3565837,242.6993401,0.002284362,213.8732307,230.2207458,0.00196608,0,nan,0.168941323,0.064808158,0.326452147,0.071314129,,1,59278.34556,1.66E-10,59278.34549,7.04E-10,0.00025465,5.65E-06,-5.842867291,0.970334241,2.827105755,1.935469759,679.9438477,400.2075195,400.2075195,2099387.896,2099838,0.208862305,,0,0,0,0,0,0
FRB20210305B,,,163593519,0,195.8228541,0.21192332,66.74302456,0.230824877,,121.0989538,50.34302034,183.5394746,103.934899,0,0,,12.45109844,746.4749146,nan,nan,nan,nan,46.12560265,747.2521117,0.235724549,712.6341281,720.5833869,0.125829101,0.301244609,0.016394054,nan,nan,nan,nan,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1,59278.4231,3.94E-08,59278.42288,8.09E-08,0.005875134,0.001070315,7.547948467,0.709151918,-15.18545234,1.053797478,757.3852539,400.2075195,513.0981445,7937276.429,7939397,0.256774902,,0,0,0,0,0,0
FRB20210305E,,,163698928,0,8.285732187,0.237977276,66.94901439,0.271799546,,121.1380004,4.1410124,189.7528384,115.5795474,0,0,,8.696464539,787.7210693,nan,nan,nan,nan,nan,nan,nan,582.9651389,444.9064738,nan,nan,nan,nan,nan,nan,nan,,1,59278.90118,3.64E-07,59278.90094,6.06E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0,0,0,0,0,0
FRB20210305A,,FRB20210305A,163704771,0,212.5864141,0.231012572,77.15159295,0.389624817,,117.3805338,39.11364622,308.1657917,163.6164905,319.9786005,195.0222246,,10.2015419,253.5426636,2.431174433,0.480780825,6.476321231,1.389338536,19.16637424,254.0611715,0.008683671,213.4447534,220.3331978,0.00196608,0,nan,0.795276355,0.215946061,0.713656184,0.23178858,,1,59278.97184,9.05E-10,59278.97176,2.76E-09,0.000310138,1.25E-05,28.24875524,5.052575195,-71.98385672,11.0025444,582.3120117,407.2143555,486.9506836,1577998.65,1578360,0.405334473,,0,0,0,0,0,0
FRB20210306A,,,163738756,0,19.71814377,0.093884586,84.52534505,0.209293074,,123.6344817,21.6910606,750.6059598,388.7782278,709.6153101,415.3407817,,20.42188835,720.9993286,0.64023034,0.354878146,1.192073988,0.657105961,26.33079767,722.1599329,0.028393745,654.5867689,649.9966221,0.00294912,0,nan,0.905919264,0.428340516,3.121575197,1.328663098,,1,59279.4759,3.01E-09,59279.47568,9.03E-09,0.001003049,4.51E-05,35.39649678,4.436021873,-87.2411351,10.20230858,576.6723633,416.7114258,490.1977539,1800908.689,1801596,0.321228027,,0,0,0,0,0,0
FRB20210307C,,,163889558,0,215.808599,0.228486033,46.31045626,0.244947525,,85.62823289,63.6140984,98.85838403,61.44247458,0,0,,8.792460442,377.281189,nan,3.166045273,nan,5.571863201,11.09122026,377.4417198,0.049666491,347.2195132,355.1495343,0.005898239,0.016331645,0.003588069,0.366183117,0.174383142,2.021118459,0.587786193,,1,59280.47284,9.67E-09,59280.47273,1.78E-08,0.000673432,0.000271783,-0.10626462,2.072850219,-1.048194397,2.493879788,800.1831055,400.2075195,400.2075195,2098910.985,2099027,0.20916748,,0,0,0,0,0,0
FRB20210307A,,,163905562,0,257.7367941,0.038748521,34.44736972,0.195568472,,57.65488066,34.71679783,95.2216648,50.36223723,0,0,,14.31355953,2900.980957,nan,5.549592339,nan,10.34095042,33.50752048,2903.706361,0.172778949,2859.703955,2868.071272,0.032440323,0.097457902,0.009766078,0.369933626,0.283099941,10.59726443,4.917059055,,0,59280.58974,1.79E-08,59280.58887,5.48E-08,0.004564694,0.000840248,3.939038262,0.988118659,-24.6691835,2.785234353,588.3178711,400.2075195,433.4594727,1997471.246,1998587,0.247009277,,0,0,0,0,0,0
FRB20210307D,,,163910128,0,273.839146,0.238316239,47.36906557,0.255800474,,75.12506303,25.46668241,103.6515591,66.01207324,0,0,,7.850648403,1160.14978,nan,0.65668513,nan,1.132562024,9.26954929,1161.654315,0.01397018,1106.498187,1114.065912,0.00294912,0,nan,0.349816794,0.136113139,0.787492929,0.164254514,,1,59280.63509,1.09E-09,59280.63474,4.33E-09,0.00044287,2.01E-05,21.59168266,8.281911253,-67.04689613,21.98337063,565.8081055,400.2075195,470.1049805,1273714.075,1273794,0.22253418,,0,0,0,1,0,0
FRB20210307B,,,164057569,0,17.85174789,0.259538662,70.20245809,0.278514755,,124.6350779,7.396774023,227.770969,129.2111566,54.83118694,84.92197552,,7.801548004,1917.947144,nan,nan,nan,nan,6.18057142,1919.711282,0.192452205,1759.83848,1664.354906,0.008847359,0,nan,nan,nan,nan,nan,,1,59280.92917,3.84E-08,59280.92859,6.93E-08,0.00168967,0.001563159,11.6367128,7.617147323,-15.86386909,8.631464454,800.1831055,400.2075195,577.5024414,1950765.801,1950798,0.265014648,,0,0,0,1,0,0
FRB20210308A,,,164115812,0,155.1870794,0.161891869,26.74196035,0.167210801,,204.7826803,56.54057469,102.7040449,33.69687206,0,0,,34.30736923,615.8619995,nan,2.196660416,nan,3.609750403,41.84937996,616.5379133,0.009301799,581.5882058,594.0030111,0.00294912,0.001428565,4.29E-05,1.922164115,0.422113979,5.792709632,1.121147335,,1,59281.30359,1.50E-09,59281.30341,3.17E-09,0.00085218,2.53E-05,8.726689113,0.801012426,-14.24957497,1.119489689,800.1831055,400.2075195,543.5668945,1782840.629,1784585,0.327636719,,0,0,0,0,0,0
FRB20210308C,,FRB20190417A,164138210,0,294.5197083,0.235459365,59.39465299,0.256762552,,91.40873881,17.51078726,147.0569199,88.71396544,0,0,,8.678480148,1376.894409,0,4.783392549,0,11.02508549,15.69263486,1379.042085,0.296931505,1301.436371,1299.279784,0.005898239,0,nan,0.420068994,0.233660269,1.828098424,1.04417045,,1,59281.68794,5.87E-08,59281.68753,1.07E-07,0.001648162,0.000168273,190.3546944,37.62455527,-174.9017918,34.74894333,773.449707,614.8803711,689.6118164,2103485.741,2103726,0.207397461,,0,0,0,0,0,0
FRB20210308B,,,164151024,0,304.2012549,0.247884274,64.94456755,0.259637952,,98.70299099,16.01611357,174.7929849,105.6030274,0,0,,8.60571003,211.4877472,nan,0.545308408,nan,1.017728214,14.91765844,211.7960821,0.003377869,126.2362072,116.7016644,0.00196608,0,nan,0.303305354,0.149927586,0.629937925,0.240111748,,1,59281.72007,1.99E-10,59281.72001,1.03E-09,0.000195881,4.49E-06,11.43767986,3.759274578,-62.50547103,15.91414695,531.3110352,400.2075195,438.5375977,1986545.463,1986762,0.251464844,,0,0,0,0,0,0
FRB20210309E,,,164234452,0,142.175258,0.154019724,30.58937323,0.051201219,,195.886373,45.84515533,94.77879765,31.71765699,0,0,,30.76134491,402.7567749,nan,3.647901049,nan,5.946921579,57.7140238,402.4752618,0.09198346,361.7609847,372.4597705,0.035389435,0,nan,0.733221153,0.169125313,16.25730556,2.318723148,,1,59282.26494,1.47E-08,59282.26482,3.13E-08,0.015627048,0.000428253,6.540933076,0.480757427,-9.166042839,0.61667225,800.1831055,400.2075195,571.7895508,2016971.091,2020296,0.238830566,,0,0,0,0,0,0
FRB20210309D,,,164240257,0,214.1870286,0.074378952,58.75950817,0.143972211,,103.6985711,55.06784174,192.1096858,30.91224608,0,0,,85.67241669,133.8478851,nan,2.115515544,nan,3.471641175,150.1703121,134.0828263,0.000376145,101.6937883,109.2834513,0.00196608,0,nan,5.703889966,0.875801808,12.99704574,1.932687232,,1,59282.46058,5.52E-11,59282.46054,1.27E-10,0.000311881,1.57E-06,-0.0447548,0.126083976,-0.910272786,0.180606612,800.1831055,400.2075195,400.2075195,2055260.877,2077806,0.217163086,,0,0,0,0,0,0
FRB20210309C,,,164247452,0,225.1275628,0.038971485,20.69680304,0.205822877,,27.65395425,59.89718468,85.77121748,40.05655467,0,0,,16.72738266,602.5176392,nan,2.875737524,nan,4.961737958,37.90586647,602.818205,0.128071733,579.7118094,579.4695413,0.016711677,0.013345672,0.00090387,0.534942842,0.293261237,6.429892372,2.158360134,,1,59282.49248,3.93E-09,59282.4923,3.86E-08,0.001659452,0.000228453,13.79964045,3.436369149,-228.4836197,34.56897744,456.0180664,400.2075195,412.4633789,2021619.145,2023049,0.237792969,,0,0,0,0,0,0
FRB20210309F,,,164325360,0,0.571584609,0.251212431,68.95582962,0.271231187,,118.5205031,6.506117633,212.5848325,123.6627687,0,0,,8.074196816,546.3096313,nan,0.366398426,nan,0.636657402,12.89516346,546.9690021,0.01891472,369.0469401,253.7880886,0.00196608,0,nan,0.538092803,0.249072239,0.817481481,0.228234296,,1,59282.87511,1.59E-09,59282.87495,5.89E-09,0.000516409,3.85E-05,28.48173749,7.423672082,-90.07766828,23.29012839,549.987793,400.2075195,468.737793,2120413.715,2120574,0.201049805,,0,0,0,1,0,0
FRB20210309B,,,164328539,0,23.90026483,0.209432415,28.61203619,0.227951648,,134.5310673,-33.26306648,82.79407771,48.06461149,0,0,,12.97673035,577.8508301,nan,2.518181167,nan,4.50122055,16.32772204,579.0328163,0.055059388,531.1903439,539.5878167,0.004915199,0,nan,0.406904446,0.224618082,2.818862186,0.977953276,,1,59282.93451,4.74E-09,59282.93434,1.72E-08,0.002119072,0.00018393,4.54266458,2.195939722,-21.41590882,6.486306085,617.6391602,400.2075195,444.9829102,2095851.405,2096112,0.210266113,,0,0,0,0,0,0
FRB20210309A,,,164331675,0,32.41168198,0.128192633,54.09950652,0.01940355,,134.3360602,-7.031464418,32.24864953,38.77960572,0,0,,45.26340485,634.4632568,nan,1.562108558,nan,2.701945973,61.03108433,635.0970539,0.003893489,475.5395735,449.1113168,0.00294912,0.004610447,0.00023728,1.851346736,0.719802506,5.976200763,2.077407508,,1,59282.95896,6.79E-10,59282.95877,1.35E-09,0.000394651,1.56E-05,1.546190968,0.370106717,-4.883707221,0.523718382,800.1831055,400.2075195,468.8354492,2126251.207,2129969,0.197509766,,0,0,0,0,0,0
FRB20210310B,,,164385358,0,172.8736365,0.009513841,29.15084119,0.047618865,,201.7001641,72.28239129,85.98055949,40.03214556,0,0,,25.01743698,778.4204712,nan,1.86764636,nan,3.088819338,42.5328706,779.4023314,0.01787724,758.2345477,762.7122628,0.003932159,0,nan,0.969914507,0.277556789,3.650278626,0.880516295,,1,59283.3452,1.01E-09,59283.34496,5.46E-09,0.001243051,3.49E-05,14.37845343,1.61974747,-79.86916085,7.518421922,518.9086914,400.2075195,437.878418,2032424.955,2034228,0.233581543,,0,0,0,0,0,0
FRB20210310A,,,164389739,0,nan,nan,nan,nan,Localization not available for sidelobe events.,nan,nan,nan,nan,nan,nan,Exposure not available for sidelobe events.,15.68729305,135.4653778,nan,nan,nan,nan,23.64889902,135.4325779,0.022861631,115.4198774,115.9941011,0.00196608,0,nan,nan,nan,nan,nan,Flux and fluence not available for sidelobe events.,1,59283.39255,4.71E-09,59283.39251,8.31E-09,0.000447445,2.10E-05,63.5505434,14.29063481,-53.24114121,12.02068166,800.1831055,590.4174805,726.8920898,2045662.73,2046216,0.229064941,,0,0,1,0,0,0
FRB20210311D,,,164519976,0,96.50308143,0.006791616,21.92443057,0.169021595,,190.5782362,4.522469546,94.37802648,42.53445653,0,0,,14.77635384,588.364563,nan,nan,nan,nan,22.53730109,589.362585,0.024902655,419.6957342,337.159964,0.00294912,0.005675078,0.000581403,nan,nan,nan,nan,Flux/fluence estimate has an unacceptably large fractional uncertainty.,1,59284.13351,2.39E-09,59284.13333,7.84E-09,0.000348362,6.11E-05,21.23804514,2.971009518,-64.51718058,8.013759053,569.8852539,400.2075195,471.7895508,1864112.07,1864613,0.297485352,,0,0,0,0,0,0
FRB20210311C,,,164524238,0,120.3019595,0.173119688,46.27595989,0.170501558,,173.167433,30.92518235,122.3831467,55.68371592,0,0,,26.96477699,344.1224976,nan,2.028435634,nan,3.457675277,35.56871971,344.5928333,0.013258571,289.5315508,291.0634973,0.003932159,0,nan,1.095115174,0.390919159,4.382148452,1.299645489,,1,59284.19942,2.64E-09,59284.19932,4.77E-09,0.001027812,4.38E-05,4.633892231,1.024541887,-2.620289926,1.097661588,800.1831055,400.2075195,800.1831055,2034588.866,2035848,0.232971191,,0,0,0,0,0,0
FRB20210311B,,,164533852,0,134.0475132,0.215327437,21.13730864,0.248044146,,205.7397034,36.46275699,78.80874421,46.18429789,0,0,,12.04778194,887.6015015,nan,1.081480275,nan,1.804367195,16.45070194,888.8489768,0.014672317,841.230194,843.6660738,0.001966081,0,nan,0.632672534,0.197222855,1.134438783,0.251152498,,1,59284.23564,1.05E-09,59284.23537,4.52E-09,0.000797351,4.88E-05,-0.73212058,1.981579571,-9.740117667,5.507276999,627.6733398,400.2075195,400.2075195,1924937.374,1925202,0.274658203,,0,0,0,0,0,0
FRB20210311E,,,164535612,0,324.4815519,0.238484386,79.49658714,0.398019907,,114.5982575,19.91230839,413.4622439,219.6109625,392.7290552,220.0749795,,8.538887024,295.5975952,3.486140255,1.082417773,6.577582335,2.107252434,12.82999675,295.2408783,0.053638104,223.3712904,217.0304374,0.00196608,0,nan,0.470724209,0.240484228,2.301222763,1.005780933,,1,59284.25644,5.71E-09,59284.25636,1.71E-08,0.000857224,0.00010238,42.29408242,10.74789175,-99.80355483,23.06719235,575.769043,424.9633789,494.6411133,1613841.391,1614000,0.391906738,,0,0,0,0,0,0
FRB20210311A,,,164563486,0,249.5991911,0.023320906,65.06046949,0.209422616,,96.24852952,38.26366387,179.8482549,95.31924183,0,0,,11.13092899,1234.958984,nan,2.711676013,nan,4.616585877,15.67293566,1236.42936,0.124922202,1196.275299,1202.797544,0.009830398,0.012195933,0.001755009,0.35842533,0.1579064,3.040935189,0.718993975,,1,59284.55925,8.76E-09,59284.55888,3.85E-08,0.000708359,0.000303413,21.785215,5.053490066,-115.7538798,22.95764454,506.262207,400.2075195,439.6850586,2023296.359,2023535,0.237609863,,0,0,0,0,0,0
FRB20210312C,,,164638475,0,58.48279949,0.206517603,-1.198434754,0.329963496,,190.1436499,-39.18555766,76.67102759,42.83906779,0,0,,13.97839546,575.4245605,nan,3.570382243,nan,5.873985838,24.01649439,576.0947921,0.001957358,532.4934329,526.0667451,0.00196608,0,nan,1.797801056,0.481637334,3.463982045,0.385141367,,1,59285.02343,2.46E-10,59285.02326,6.37E-10,0.000227692,3.35E-06,11.59339091,2.019044351,-22.18069554,3.303348439,717.2729492,400.2075195,519.7143555,1624931.208,1625502,0.387573242,,0,0,0,0,0,0
FRB20210312B,,,164644591,0,79.00604743,0.213632683,67.43194182,0.22527721,,144.3981632,16.43576262,205.6143046,114.240177,0,0,,12.16882229,357.8712158,nan,0.894080453,nan,1.470574283,18.72311343,358.3071621,0.002982724,268.949241,247.5539378,0.00098304,0.001592787,0.000136903,0.772912888,0.283252062,1.535101352,0.206760909,,1,59285.08426,3.89E-10,59285.08415,9.77E-10,0.00012625,2.49E-05,-5.969432357,1.058246298,2.040825178,2.081312293,632.1655273,400.2075195,400.2075195,1959363.445,1959707,0.261657715,,0,0,0,0,0,0
FRB20210312A,,,164656978,0,139.5388195,0.194259483,71.67512432,0.207355228,,141.3041229,36.87024469,245.8936145,128.4670706,230.306613,74.8728854,,16.08839798,1211.909668,22.93006465,2.431753426,42.5180334,4.585463267,21.59759161,1212.847149,0.002257024,1168.576603,1175.975456,0.001966081,0,nan,1.049041624,0.463526714,2.475819508,1.121045094,,1,59285.24902,3.70E-10,59285.24866,7.70E-10,0.000301159,6.06E-06,6.229159738,1.645723333,-6.982021952,1.831909235,800.1831055,400.2075195,625.1831055,1956169.544,1956630,0.262817383,,0,0,0,0,0,0
FRB20210313D,,,164800110,0,113.5561967,0.02183431,87.63545594,0.026952026,,125.5525374,27.54278903,1787.047763,668.0560228,1610.395962,804.1585668,,46.97293854,889.2189941,1.879483503,1.346279273,3.418629314,2.482598735,72.51437907,890.338773,0.001280142,836.0002803,839.1254529,0.00294912,0.001110334,1.81E-05,3.213858428,1.362091464,7.268961547,3.148929949,,1,59286.16795,1.10E-10,59286.16768,4.00E-10,0.000145363,5.04E-06,1.693414587,0.505048429,-21.29733773,1.693087021,578.527832,400.2075195,416.418457,1555245.665,1560497,0.278442383,,0,0,0,0,0,0
FRB20210313E,,FRB20201221B,164800381,0,124.4231645,0.213858707,48.82858028,0.067668031,,170.5036033,33.95727934,51.52291489,54.53009791,0,0,,9.999178886,510.320343,0,3.217990467,0,6.114448673,18.52396645,510.9632519,0.310244681,460.246314,465.2620793,0.008847359,0,nan,0.245408647,0.160248994,2.039509041,0.843055802,,1,59286.20211,1.84E-08,59286.20196,9.48E-08,0.00445558,0.000413886,61.38875932,11.96279868,-287.6975906,55.33424772,486.9018555,407.1655273,445.2514648,2075362.863,2075700,0.217956543,,0,0,0,0,0,0
FRB20210313C,,,164800418,0,124.9196826,0.112779298,61.88756339,0.176502666,,154.7334422,34.03466982,182.5402103,79.00504651,0,0,,18.71106339,530.1346436,nan,1.354754951,nan,2.370575163,29.63304755,530.4936648,0.001552978,481.7601301,487.9165135,0.00196608,0,nan,1.108537563,0.420174614,1.940778171,0.695178891,,1,59286.20295,2.29E-10,59286.20279,5.19E-10,0.000277245,4.93E-06,2.350435537,0.702413713,-4.667002039,0.937677003,800.1831055,400.2075195,514.7827148,1969689.882,1970562,0.257568359,,0,0,0,0,0,0
